gerne,title,author,price,star,review,star_line
공포/스릴러,안전한 나의 집,정 윤 저/최필원 역                                                                          ,12420.0,8.8,11,0.0
공포/스릴러,가이드 1,이창준 저                                                                          ,11520.0,8.3,21,0.0
공포/스릴러,마담 엑스 세 번째 이야기 추방,재신다 와일더 저/이성옥 역                                                                          ,15000.0,7.9,16,0.0
공포/스릴러,마담 엑스 두 번째 이야기 노출,재신다 와일더 저/이성옥 역                                                                          ,15000.0,8.6,27,0.0
공포/스릴러,클럽 별의 금화,얀 제거스 저/송경은 역                                                                          ,13320.0,7.8,4,0.0
공포/스릴러,무궁화꽃이 피었습니다 세트,김진명 저                                                                          ,24840.0,8.5,10,0.0
공포/스릴러,온 타깃,마크 그리니 저/최필원 역                                                                          ,13320.0,8.1,14,0.0
공포/스릴러,블러드맨,로버트 포비 저/문희경 역                                                                          ,12420.0,8.0,7,0.0
공포/스릴러,타인은 지옥이다,비프케 로렌츠 저/서유리 역                                                                          ,13320.0,8.6,28,0.0
공포/스릴러,"살인의 문 1,2 세트",히가시노 게이고 저/이혁재 역                                                                          ,26640.0,8.4,6,0.0
공포/스릴러,폐가,하요아 저                                                                          ,13110.0,8.3,31,0.0
공포/스릴러,독방 2,카린 지에벨 저/양영란 역                                                                          ,13050.0,7.7,3,0.0
공포/스릴러,독방 1,카린 지에벨 저/양영란 역                                                                          ,13050.0,8.8,7,0.0
